,Recipients,Sends,Deliveries,Opens,Conversions,Send Rate,Delivery Rate,Open Rate,Conversion Rate
242,696.0,545.0,490.0,230.0,41.0,0.7830459770114943,0.8990825688073395,0.46938775510204084,0.1782608695652174
243,737.0,424.0,383.0,129.0,12.0,0.5753052917232022,0.9033018867924528,0.3368146214099217,0.09302325581395349
244,595.0,547.0,505.0,224.0,30.0,0.9193277310924369,0.923217550274223,0.44356435643564357,0.13392857142857142
245,490.0,418.0,378.0,88.0,12.0,0.8530612244897959,0.9043062200956937,0.2328042328042328,0.13636363636363635
246,698.0,643.0,588.0,180.0,29.0,0.9212034383954155,0.9144634525660964,0.30612244897959184,0.16111111111111112
247,929.0,755.0,664.0,223.0,29.0,0.8127018299246501,0.8794701986754967,0.3358433734939759,0.13004484304932734
248,318.0,266.0,243.0,81.0,9.0,0.8364779874213837,0.9135338345864662,0.3333333333333333,0.1111111111111111
249,669.0,615.0,561.0,418.0,48.0,0.9192825112107623,0.9121951219512195,0.7450980392156863,0.11483253588516747
250,826.0,714.0,647.0,394.0,40.0,0.864406779661017,0.9061624649859944,0.6089644513137558,0.10152284263959391
251,533.0,364.0,319.0,160.0,27.0,0.6829268292682927,0.8763736263736264,0.5015673981191222,0.16875
252,458.0,301.0,275.0,102.0,15.0,0.6572052401746725,0.9136212624584718,0.3709090909090909,0.14705882352941177
253,800.0,736.0,685.0,440.0,61.0,0.92,0.9307065217391305,0.6423357664233577,0.13863636363636364
254,897.0,825.0,764.0,347.0,43.0,0.919732441471572,0.926060606060606,0.45418848167539266,0.1239193083573487
255,769.0,646.0,584.0,299.0,48.0,0.8400520156046815,0.9040247678018576,0.511986301369863,0.1605351170568562
256,751.0,691.0,615.0,243.0,22.0,0.9201065246338216,0.8900144717800289,0.3951219512195122,0.09053497942386832
257,788.0,639.0,580.0,175.0,27.0,0.8109137055837563,0.9076682316118936,0.3017241379310345,0.15428571428571428
258,630.0,359.0,332.0,154.0,14.0,0.5698412698412698,0.924791086350975,0.463855421686747,0.09090909090909091
259,627.0,494.0,455.0,242.0,22.0,0.7878787878787878,0.9210526315789473,0.5318681318681319,0.09090909090909091
260,707.0,650.0,584.0,249.0,26.0,0.9193776520509194,0.8984615384615384,0.4263698630136986,0.10441767068273092
261,897.0,825.0,730.0,232.0,22.0,0.919732441471572,0.8848484848484849,0.3178082191780822,0.09482758620689655
262,1152.0,725.0,643.0,183.0,26.0,0.6293402777777778,0.886896551724138,0.2846034214618974,0.14207650273224043
263,820.0,672.0,623.0,303.0,44.0,0.8195121951219512,0.9270833333333334,0.48635634028892455,0.14521452145214522
264,746.0,431.0,403.0,171.0,11.0,0.5777479892761395,0.9350348027842227,0.42431761786600497,0.06432748538011696
265,764.0,639.0,570.0,335.0,48.0,0.8363874345549738,0.892018779342723,0.5877192982456141,0.14328358208955225
266,615.0,566.0,503.0,291.0,26.0,0.9203252032520325,0.8886925795053003,0.5785288270377733,0.08934707903780069
267,1109.0,1017.0,953.0,324.0,38.0,0.9170423805229937,0.9370698131760079,0.33997901364113325,0.11728395061728394
268,810.0,745.0,660.0,267.0,33.0,0.9197530864197531,0.8859060402684564,0.40454545454545454,0.12359550561797752
269,619.0,485.0,441.0,231.0,18.0,0.7835218093699515,0.9092783505154639,0.5238095238095238,0.07792207792207792
270,821.0,755.0,710.0,267.0,25.0,0.9196102314250914,0.9403973509933775,0.376056338028169,0.09363295880149813
271,1042.0,859.0,778.0,284.0,32.0,0.8243761996161229,0.9057043073341094,0.36503856041131105,0.11267605633802817
272,591.0,543.0,487.0,253.0,26.0,0.9187817258883249,0.8968692449355433,0.5195071868583162,0.10276679841897234
273,981.0,903.0,821.0,389.0,55.0,0.9204892966360856,0.9091915836101883,0.47381242387332523,0.14138817480719795
274,899.0,665.0,598.0,236.0,29.0,0.7397107897664071,0.8992481203007519,0.39464882943143814,0.1228813559322034
275,851.0,782.0,717.0,291.0,26.0,0.918918918918919,0.9168797953964194,0.40585774058577406,0.08934707903780069
276,1043.0,731.0,680.0,339.0,48.0,0.700862895493768,0.9302325581395349,0.4985294117647059,0.1415929203539823
277,642.0,591.0,557.0,189.0,34.0,0.9205607476635514,0.9424703891708968,0.3393177737881508,0.17989417989417988
278,853.0,785.0,725.0,314.0,47.0,0.9202813599062134,0.9235668789808917,0.43310344827586206,0.14968152866242038
279,839.0,772.0,695.0,408.0,62.0,0.9201430274135876,0.9002590673575129,0.5870503597122302,0.15196078431372548
280,541.0,408.0,367.0,141.0,14.0,0.7541589648798521,0.8995098039215687,0.38419618528610355,0.09929078014184398
281,783.0,573.0,517.0,211.0,29.0,0.7318007662835249,0.9022687609075044,0.4081237911025145,0.13744075829383887
282,943.0,868.0,809.0,477.0,69.0,0.9204665959703076,0.9320276497695853,0.5896168108776267,0.14465408805031446
283,358.0,330.0,301.0,122.0,10.0,0.9217877094972067,0.9121212121212121,0.4053156146179402,0.08196721311475409
284,503.0,463.0,414.0,174.0,22.0,0.9204771371769384,0.8941684665226782,0.42028985507246375,0.12643678160919541
285,712.0,507.0,474.0,224.0,24.0,0.7120786516853933,0.9349112426035503,0.47257383966244726,0.10714285714285714
286,1203.0,1107.0,995.0,451.0,75.0,0.9201995012468828,0.8988256549232159,0.45326633165829144,0.1662971175166297
287,622.0,572.0,526.0,175.0,25.0,0.9196141479099679,0.9195804195804196,0.33269961977186313,0.14285714285714285
288,586.0,469.0,407.0,194.0,24.0,0.8003412969283277,0.8678038379530917,0.47665847665847666,0.12371134020618557
289,901.0,829.0,750.0,337.0,55.0,0.9200887902330743,0.9047044632086851,0.4493333333333333,0.1632047477744807
290,464.0,426.0,400.0,140.0,23.0,0.9181034482758621,0.9389671361502347,0.35,0.16428571428571428
291,730.0,672.0,621.0,213.0,30.0,0.9205479452054794,0.9241071428571429,0.34299516908212563,0.14084507042253522
292,1053.0,969.0,877.0,457.0,56.0,0.9202279202279202,0.9050567595459237,0.5210946408209807,0.12253829321663019
293,650.0,598.0,543.0,108.0,14.0,0.92,0.9080267558528428,0.19889502762430938,0.12962962962962962
294,749.0,689.0,618.0,224.0,28.0,0.9198931909212283,0.8969521044992743,0.36245954692556637,0.125
295,785.0,704.0,632.0,308.0,52.0,0.8968152866242038,0.8977272727272727,0.4873417721518987,0.16883116883116883
296,871.0,724.0,649.0,289.0,47.0,0.8312284730195177,0.8964088397790055,0.4453004622496148,0.16262975778546712
297,411.0,344.0,312.0,159.0,15.0,0.8369829683698297,0.9069767441860465,0.5096153846153846,0.09433962264150944
298,999.0,807.0,754.0,303.0,26.0,0.8078078078078078,0.9343246592317225,0.40185676392572944,0.0858085808580858
299,1040.0,957.0,874.0,307.0,29.0,0.9201923076923076,0.9132706374085684,0.3512585812356979,0.09446254071661238
300,1141.0,999.0,899.0,329.0,35.0,0.8755477651183172,0.8998998998998999,0.3659621802002225,0.10638297872340426
301,1035.0,952.0,847.0,279.0,45.0,0.9198067632850242,0.8897058823529411,0.3293978748524203,0.16129032258064516
302,829.0,762.0,706.0,291.0,33.0,0.9191797346200241,0.926509186351706,0.4121813031161473,0.1134020618556701
303,1022.0,941.0,861.0,460.0,49.0,0.9207436399217221,0.9149840595111584,0.5342624854819977,0.10652173913043478
304,590.0,543.0,507.0,213.0,15.0,0.9203389830508475,0.9337016574585635,0.42011834319526625,0.07042253521126761
305,748.0,631.0,561.0,292.0,31.0,0.8435828877005348,0.8890649762282092,0.5204991087344029,0.10616438356164383
306,916.0,720.0,651.0,274.0,39.0,0.7860262008733624,0.9041666666666667,0.42089093701996927,0.14233576642335766
307,807.0,742.0,681.0,377.0,44.0,0.919454770755886,0.9177897574123989,0.55359765051395,0.11671087533156499
308,2201.0,1814.0,1581.0,743.0,109.0,0.8241708314402544,0.8715545755237045,0.46995572422517395,0.14670255720053835
309,1555.0,1006.0,899.0,427.0,52.0,0.6469453376205788,0.8936381709741551,0.474972191323693,0.12177985948477751
310,942.0,798.0,708.0,349.0,53.0,0.8471337579617835,0.8872180451127819,0.4929378531073446,0.1518624641833811
311,739.0,680.0,625.0,307.0,27.0,0.9201623815967523,0.9191176470588235,0.4912,0.08794788273615635
312,1089.0,872.0,787.0,323.0,65.0,0.800734618916437,0.9025229357798165,0.4104193138500635,0.20123839009287925
313,843.0,749.0,673.0,350.0,61.0,0.8884934756820878,0.8985313751668892,0.5200594353640416,0.1742857142857143
314,562.0,462.0,429.0,191.0,24.0,0.8220640569395018,0.9285714285714286,0.44522144522144524,0.1256544502617801
315,471.0,408.0,370.0,179.0,21.0,0.8662420382165605,0.9068627450980392,0.4837837837837838,0.11731843575418995
316,1091.0,1003.0,926.0,425.0,79.0,0.919340054995417,0.9232303090727817,0.458963282937365,0.18588235294117647
317,895.0,793.0,725.0,375.0,35.0,0.8860335195530726,0.914249684741488,0.5172413793103449,0.09333333333333334
318,1596.0,1469.0,1376.0,459.0,53.0,0.9204260651629073,0.9366916269571137,0.3335755813953488,0.11546840958605664
319,829.0,722.0,648.0,313.0,47.0,0.8709288299155609,0.8975069252077562,0.48302469135802467,0.1501597444089457
320,643.0,591.0,538.0,214.0,22.0,0.9191290824261276,0.9103214890016921,0.39776951672862454,0.102803738317757
321,806.0,742.0,673.0,254.0,37.0,0.9205955334987593,0.9070080862533693,0.3774145616641902,0.14566929133858267
322,594.0,479.0,444.0,241.0,21.0,0.8063973063973064,0.9269311064718163,0.5427927927927928,0.08713692946058091
323,949.0,739.0,657.0,359.0,34.0,0.7787144362486829,0.8890392422192152,0.5464231354642314,0.0947075208913649
324,1032.0,950.0,856.0,372.0,36.0,0.9205426356589147,0.9010526315789473,0.43457943925233644,0.0967741935483871
325,753.0,692.0,637.0,227.0,31.0,0.9189907038512616,0.9205202312138728,0.3563579277864992,0.13656387665198239
326,834.0,706.0,636.0,346.0,49.0,0.8465227817745803,0.9008498583569405,0.5440251572327044,0.1416184971098266
327,1311.0,1206.0,1078.0,467.0,69.0,0.919908466819222,0.8938640132669984,0.4332096474953618,0.14775160599571735
328,798.0,734.0,705.0,406.0,50.0,0.9197994987468672,0.9604904632152589,0.5758865248226951,0.12315270935960591
329,576.0,530.0,487.0,163.0,26.0,0.9201388888888888,0.9188679245283019,0.3347022587268994,0.15950920245398773
330,643.0,592.0,539.0,193.0,44.0,0.9206842923794712,0.910472972972973,0.3580705009276438,0.22797927461139897
331,903.0,757.0,713.0,457.0,55.0,0.8383167220376523,0.9418758256274768,0.6409537166900421,0.12035010940919037
332,437.0,402.0,370.0,185.0,21.0,0.919908466819222,0.9203980099502488,0.5,0.11351351351351352
333,868.0,760.0,684.0,435.0,45.0,0.8755760368663594,0.9,0.6359649122807017,0.10344827586206896
334,1088.0,983.0,927.0,441.0,38.0,0.9034926470588235,0.943031536113937,0.47572815533980584,0.08616780045351474
335,660.0,539.0,491.0,256.0,41.0,0.8166666666666667,0.9109461966604824,0.5213849287169042,0.16015625
336,796.0,718.0,646.0,218.0,35.0,0.9020100502512562,0.8997214484679665,0.33746130030959753,0.16055045871559634
337,893.0,821.0,742.0,328.0,48.0,0.9193729003359462,0.9037758830694276,0.4420485175202156,0.14634146341463414
338,1083.0,726.0,656.0,340.0,67.0,0.6703601108033241,0.9035812672176309,0.5182926829268293,0.19705882352941176
339,910.0,837.0,742.0,346.0,57.0,0.9197802197802197,0.8864994026284349,0.46630727762803237,0.16473988439306358
340,811.0,706.0,626.0,250.0,29.0,0.8705302096177558,0.886685552407932,0.3993610223642173,0.116
341,675.0,576.0,531.0,220.0,22.0,0.8533333333333334,0.921875,0.4143126177024482,0.1
342,1161.0,1068.0,953.0,391.0,76.0,0.9198966408268734,0.8923220973782772,0.41028331584470096,0.19437340153452684
343,894.0,822.0,723.0,259.0,27.0,0.9194630872483222,0.8795620437956204,0.3582295988934993,0.10424710424710425
344,1091.0,1004.0,901.0,367.0,42.0,0.9202566452795601,0.897410358565737,0.40732519422863483,0.11444141689373297
345,863.0,776.0,697.0,215.0,34.0,0.899188876013905,0.8981958762886598,0.3084648493543759,0.15813953488372093
346,680.0,626.0,563.0,226.0,23.0,0.9205882352941176,0.8993610223642172,0.40142095914742454,0.10176991150442478
347,947.0,808.0,727.0,243.0,31.0,0.853220696937698,0.8997524752475248,0.3342503438789546,0.12757201646090535
348,770.0,709.0,647.0,250.0,24.0,0.9207792207792208,0.9125528913963329,0.38639876352395675,0.096
349,802.0,588.0,518.0,329.0,37.0,0.7331670822942643,0.8809523809523809,0.6351351351351351,0.11246200607902736
350,1150.0,876.0,811.0,260.0,38.0,0.7617391304347826,0.9257990867579908,0.3205918618988903,0.14615384615384616
351,656.0,603.0,539.0,310.0,34.0,0.9192073170731707,0.8938640132669984,0.575139146567718,0.10967741935483871
352,809.0,601.0,541.0,224.0,32.0,0.7428924598269468,0.9001663893510815,0.41404805914972276,0.14285714285714285
353,6099.0,5419.0,4865.0,2299.0,227.0,0.8885063125102476,0.8977671157040045,0.4725590955806783,0.0987385819921705
354,965.0,767.0,704.0,288.0,35.0,0.794818652849741,0.9178617992177314,0.4090909090909091,0.12152777777777778
355,749.0,683.0,602.0,269.0,23.0,0.9118825100133512,0.8814055636896047,0.446843853820598,0.08550185873605948
356,770.0,657.0,604.0,225.0,24.0,0.8532467532467533,0.9193302891933028,0.37251655629139074,0.10666666666666667
357,588.0,381.0,351.0,163.0,24.0,0.6479591836734694,0.9212598425196851,0.46438746438746437,0.147239263803681
358,698.0,643.0,596.0,326.0,39.0,0.9212034383954155,0.926905132192846,0.5469798657718121,0.1196319018404908
359,984.0,861.0,789.0,293.0,36.0,0.875,0.9163763066202091,0.37135614702154623,0.12286689419795221
360,706.0,650.0,583.0,236.0,33.0,0.9206798866855525,0.8969230769230769,0.40480274442538594,0.13983050847457626
361,904.0,832.0,743.0,301.0,42.0,0.9203539823008849,0.8930288461538461,0.40511440107671604,0.13953488372093023
362,670.0,616.0,553.0,191.0,26.0,0.9194029850746268,0.8977272727272727,0.3453887884267631,0.13612565445026178
363,863.0,718.0,636.0,273.0,39.0,0.831981460023175,0.8857938718662952,0.42924528301886794,0.14285714285714285
364,1669.0,1536.0,1393.0,528.0,62.0,0.920311563810665,0.9069010416666666,0.37903804737975594,0.11742424242424243
365,1287.0,871.0,822.0,457.0,66.0,0.6767676767676768,0.9437428243398392,0.5559610705596107,0.14442013129102846
366,992.0,766.0,714.0,359.0,40.0,0.7721774193548387,0.9321148825065274,0.5028011204481793,0.11142061281337047
367,2305.0,2120.0,1970.0,967.0,145.0,0.9197396963123644,0.9292452830188679,0.49086294416243653,0.1499482936918304
368,1014.0,917.0,840.0,348.0,27.0,0.9043392504930966,0.916030534351145,0.4142857142857143,0.07758620689655173
369,1115.0,1026.0,943.0,535.0,54.0,0.9201793721973094,0.919103313840156,0.5673382820784729,0.10093457943925234
370,761.0,700.0,628.0,269.0,40.0,0.9198423127463863,0.8971428571428571,0.428343949044586,0.14869888475836432
371,618.0,569.0,522.0,198.0,19.0,0.9207119741100324,0.9173989455184535,0.3793103448275862,0.09595959595959595
372,791.0,728.0,651.0,217.0,25.0,0.9203539823008849,0.8942307692307693,0.3333333333333333,0.1152073732718894
373,949.0,873.0,810.0,417.0,86.0,0.9199157007376185,0.9278350515463918,0.5148148148148148,0.20623501199040767
374,3597.0,3303.0,2989.0,1073.0,146.0,0.9182652210175146,0.9049349076597033,0.35898293743727,0.13606710158434296
375,1082.0,995.0,892.0,518.0,57.0,0.9195933456561922,0.8964824120603015,0.5807174887892377,0.11003861003861004
376,1102.0,1014.0,938.0,535.0,60.0,0.9201451905626135,0.9250493096646942,0.570362473347548,0.11214953271028037
377,1047.0,963.0,886.0,317.0,33.0,0.9197707736389685,0.9200415368639667,0.3577878103837472,0.10410094637223975
378,1197.0,924.0,849.0,360.0,41.0,0.7719298245614035,0.9188311688311688,0.42402826855123676,0.11388888888888889
379,945.0,869.0,786.0,415.0,33.0,0.9195767195767196,0.904487917146145,0.5279898218829516,0.07951807228915662
380,1015.0,854.0,792.0,383.0,48.0,0.8413793103448276,0.927400468384075,0.48358585858585856,0.12532637075718014
381,753.0,526.0,484.0,166.0,21.0,0.6985391766268261,0.9201520912547528,0.34297520661157027,0.12650602409638553
382,808.0,656.0,614.0,354.0,35.0,0.8118811881188119,0.9359756097560976,0.5765472312703583,0.09887005649717515
383,1201.0,932.0,835.0,295.0,49.0,0.7760199833472107,0.8959227467811158,0.3532934131736527,0.16610169491525423
384,582.0,443.0,407.0,250.0,40.0,0.761168384879725,0.9187358916478555,0.6142506142506142,0.16
385,1034.0,774.0,704.0,308.0,42.0,0.7485493230174082,0.9095607235142119,0.4375,0.13636363636363635
386,714.0,549.0,508.0,305.0,17.0,0.7689075630252101,0.9253187613843351,0.6003937007874016,0.05573770491803279
387,970.0,689.0,624.0,191.0,28.0,0.7103092783505155,0.9056603773584906,0.3060897435897436,0.14659685863874344
388,1795.0,1566.0,1402.0,708.0,109.0,0.8724233983286908,0.8952745849297573,0.5049928673323824,0.153954802259887
389,798.0,734.0,678.0,357.0,49.0,0.9197994987468672,0.9237057220708447,0.5265486725663717,0.13725490196078433
390,872.0,802.0,724.0,331.0,42.0,0.9197247706422018,0.9027431421446384,0.457182320441989,0.1268882175226586
391,778.0,716.0,652.0,244.0,28.0,0.9203084832904884,0.9106145251396648,0.37423312883435583,0.11475409836065574
392,521.0,457.0,406.0,236.0,23.0,0.8771593090211133,0.888402625820569,0.5812807881773399,0.09745762711864407
393,1227.0,802.0,723.0,366.0,53.0,0.6536267318663407,0.9014962593516209,0.5062240663900415,0.1448087431693989
394,1025.0,943.0,834.0,397.0,58.0,0.92,0.8844114528101803,0.47601918465227816,0.14609571788413098
395,3592.0,3068.0,2947.0,1242.0,174.0,0.8541202672605791,0.9605606258148631,0.42144553783508654,0.14009661835748793
396,1317.0,1212.0,1107.0,403.0,44.0,0.9202733485193622,0.9133663366336634,0.3640469738030714,0.10918114143920596
397,816.0,729.0,662.0,413.0,54.0,0.8933823529411765,0.9080932784636488,0.6238670694864048,0.13075060532687652
398,873.0,648.0,598.0,196.0,22.0,0.7422680412371134,0.9228395061728395,0.3277591973244147,0.11224489795918367
399,1132.0,938.0,848.0,379.0,55.0,0.8286219081272085,0.9040511727078892,0.44693396226415094,0.14511873350923482
400,780.0,568.0,511.0,210.0,20.0,0.7282051282051282,0.8996478873239436,0.410958904109589,0.09523809523809523
401,1007.0,926.0,826.0,313.0,47.0,0.9195630585898709,0.8920086393088553,0.3789346246973366,0.1501597444089457
402,889.0,781.0,738.0,367.0,49.0,0.8785151856017998,0.9449423815620999,0.497289972899729,0.1335149863760218
403,800.0,731.0,661.0,331.0,33.0,0.91375,0.9042407660738714,0.5007564296520424,0.09969788519637462
404,736.0,502.0,447.0,149.0,27.0,0.6820652173913043,0.8904382470119522,0.3333333333333333,0.18120805369127516
405,483.0,444.0,392.0,211.0,26.0,0.9192546583850931,0.8828828828828829,0.5382653061224489,0.12322274881516587
406,1157.0,1065.0,952.0,502.0,37.0,0.9204840103716508,0.8938967136150234,0.5273109243697479,0.07370517928286853
407,973.0,895.0,821.0,309.0,30.0,0.9198355601233299,0.9173184357541899,0.3763702801461632,0.0970873786407767
408,1121.0,1031.0,953.0,546.0,68.0,0.91971454058876,0.9243452958292919,0.5729275970619098,0.12454212454212454
409,1840.0,1335.0,1202.0,596.0,89.0,0.7255434782608695,0.900374531835206,0.49584026622296173,0.1493288590604027
410,902.0,830.0,757.0,330.0,36.0,0.9201773835920177,0.9120481927710843,0.43593130779392336,0.10909090909090909
411,992.0,775.0,712.0,315.0,36.0,0.78125,0.9187096774193548,0.44241573033707865,0.11428571428571428
412,806.0,538.0,492.0,228.0,27.0,0.6674937965260546,0.9144981412639405,0.4634146341463415,0.11842105263157894
413,876.0,806.0,738.0,343.0,57.0,0.9200913242009132,0.9156327543424317,0.46476964769647694,0.1661807580174927
414,1002.0,922.0,841.0,321.0,34.0,0.9201596806387226,0.9121475054229935,0.3816884661117717,0.1059190031152648
