,Views,Visits,Conversions,Pages / Visit,Conversion Rate
1777,225.0,117.0,8.0,1.9230769230769231,0.06837606837606838
1778,382.0,175.0,11.0,2.182857142857143,0.06285714285714286
1779,393.0,175.0,17.0,2.2457142857142856,0.09714285714285714
1780,380.0,168.0,7.0,2.261904761904762,0.041666666666666664
1781,377.0,157.0,13.0,2.4012738853503186,0.08280254777070063
1782,822.0,626.0,31.0,1.3130990415335464,0.04952076677316294
1783,245.0,101.0,11.0,2.4257425742574257,0.10891089108910891
1784,243.0,128.0,8.0,1.8984375,0.0625
1785,400.0,180.0,10.0,2.2222222222222223,0.05555555555555555
1786,395.0,205.0,12.0,1.9268292682926829,0.05853658536585366
1787,390.0,162.0,13.0,2.4074074074074074,0.08024691358024691
1788,356.0,157.0,12.0,2.267515923566879,0.07643312101910828
1789,356.0,188.0,11.0,1.8936170212765957,0.05851063829787234
1790,243.0,96.0,7.0,2.53125,0.07291666666666667
1791,243.0,98.0,6.0,2.479591836734694,0.061224489795918366
1792,379.0,156.0,11.0,2.4294871794871793,0.07051282051282051
1793,394.0,159.0,10.0,2.4779874213836477,0.06289308176100629
1794,386.0,182.0,8.0,2.120879120879121,0.04395604395604396
1795,398.0,154.0,10.0,2.5844155844155843,0.06493506493506493
1796,367.0,203.0,13.0,1.8078817733990147,0.06403940886699508
1797,255.0,118.0,11.0,2.1610169491525424,0.09322033898305085
1798,232.0,101.0,5.0,2.297029702970297,0.04950495049504951
1799,386.0,180.0,16.0,2.1444444444444444,0.08888888888888889
1800,429.0,187.0,11.0,2.2941176470588234,0.058823529411764705
1801,384.0,152.0,7.0,2.526315789473684,0.046052631578947366
1802,350.0,160.0,16.0,2.1875,0.1
1803,371.0,163.0,21.0,2.276073619631902,0.12883435582822086
1804,243.0,107.0,7.0,2.2710280373831777,0.06542056074766354
1805,240.0,96.0,8.0,2.5,0.08333333333333333
1806,418.0,185.0,11.0,2.2594594594594595,0.05945945945945946
1807,408.0,165.0,11.0,2.4727272727272727,0.06666666666666667
1808,395.0,196.0,13.0,2.0153061224489797,0.0663265306122449
1809,389.0,159.0,10.0,2.4465408805031448,0.06289308176100629
1810,373.0,171.0,13.0,2.181286549707602,0.07602339181286549
1811,260.0,126.0,7.0,2.0634920634920637,0.05555555555555555
1812,223.0,111.0,9.0,2.009009009009009,0.08108108108108109
1813,394.0,177.0,15.0,2.225988700564972,0.0847457627118644
1814,403.0,180.0,9.0,2.238888888888889,0.05
1815,379.0,184.0,13.0,2.0597826086956523,0.07065217391304347
1816,363.0,198.0,12.0,1.8333333333333333,0.06060606060606061
1817,363.0,157.0,16.0,2.3121019108280256,0.10191082802547771
1818,252.0,117.0,9.0,2.1538461538461537,0.07692307692307693
1819,351.0,184.0,17.0,1.9076086956521738,0.09239130434782608
1820,565.0,267.0,14.0,2.1161048689138577,0.052434456928838954
1821,569.0,246.0,18.0,2.313008130081301,0.07317073170731707
1822,560.0,251.0,18.0,2.231075697211155,0.07171314741035857
1823,549.0,220.0,16.0,2.4954545454545456,0.07272727272727272
1824,524.0,267.0,19.0,1.9625468164794007,0.07116104868913857
